,cities,geocode
4787,Divinópolis de Goiás/GO,5208301
4788,Itamarandiba/MG,3132503
4789,Matrinchã/GO,5212956
4790,Nova Nazaré/MT,5106174
4791,Pingo-d'Água/MG,3150539
4792,Queluz/SP,3541901
4793,Sanclerlândia/GO,5219001
4794,São José do Sul/RS,4318614
4795,Virginópolis/MG,3171808
4796,Barra D'Alcântara/PI,2201176
4797,Brasilândia do Sul/PR,4103370
4798,Campanário/MG,3110806
4799,Carneirinho/MG,3114550
4800,Chuvisca/RS,4305447
4801,Coronel Barros/RS,4305871
4802,Cruzeiro da Fortaleza/MG,3120706
4803,Eldorado/MS,5003751
4804,Flora Rica/SP,3515806
4805,Itapirapuã Paulista/SP,3522653
4806,Lacerdópolis/SC,4209201
4807,Major Sales/RN,2407252
4808,Ouro Verde do Oeste/PR,4117453
4809,Pedregulho/SP,3537008
4810,Pedro Osório/RS,4314209
4811,Perdigão/MG,3149705
4812,Picada Café/RS,4314423
4813,Platina/SP,3539707
4814,Poço Dantas/PB,2512036
4815,Pérola/PR,4118907
4816,Quevedos/RS,4315321
4817,Santa Bárbara de Goiás/GO,5219100
4818,Santa Cruz de Goiás/GO,5219209
4819,Santa Rita do Pardo/MS,5007554
4820,Sebastião Barros/PI,2210623
4821,Sertão Santana/RS,4320552
4822,São Cristóvão do Sul/SC,4216057
4823,São João das Missões/MG,3162450
4824,Areias/SP,3503505
4825,Augusto de Lima/MG,3104809
4826,Brás Pires/MG,3108701
4827,Clementina/SP,3511904
4828,Cocalinho/MT,5103106
4829,Flórida/PR,4108106
4830,Ivatuba/PR,4111605
4831,José da Penha/RN,2406007
4832,Juruaia/MG,3136900
4833,Miguel Leão/PI,2206308
4834,Narandiba/SP,3532207
4835,Porto Amazonas/PR,4120101
4836,Rio dos Cedros/SC,4214706
4837,Riversul/SP,3543501
4838,Santa Rita do Itueto/MG,3159506
4839,Senhora de Oliveira/MG,3166006
4840,Suzanápolis/SP,3552551
4841,Aral Moreira/MS,5001243
4842,Argirita/MG,3104403
4843,Cássia/MG,3115102
4844,Francisco Dumont/MG,3126604
4845,Itarumã/GO,5211305
4846,Jequitaí/MG,3135605
4847,Marabá Paulista/SP,3528700
4848,Mercedes/PR,4115853
4849,Novo Horizonte do Norte/MT,5106273
4850,Palmital/PR,4117800
4851,Ribeirão Claro/PR,4121802
4852,Ribeirãozinho/MT,5107198
4853,Sabáudia/PR,4122701
4854,Santo Antônio das Missões/RS,4317707
4855,Alegria/RS,4300455
4856,Araguaiana/MT,5101001
4857,Cachoeira da Prata/MG,3109600
4858,Chuí/RS,4305439
4859,Córrego Danta/MG,3119807
4860,Datas/MG,3121001
4861,Felixlândia/MG,3125705
4862,Floraí/PR,4107801
4863,Fortaleza de Minas/MG,3126307
4864,Ipiranga/PR,4110508
4865,Itaguari/GO,5210562
4866,Itueta/MG,3134103
4867,Montezuma/MG,3143450
4868,Morro Agudo de Goiás/GO,5213855
4869,Morro do Pilar/MG,3143708
4870,Nacip Raydan/MG,3144201
4871,Novo São Joaquim/MT,5106281
4872,Olímpio Noronha/MG,3145505
4873,Paineiras/MG,3146404
4874,Pains/MG,3146503
4875,Pejuçara/RS,4314308
4876,Reduto/MG,3154150
4877,Reserva do Cabaçal/MT,5107156
4878,Romaria/MG,3156403
4879,Salto do Céu/MT,5107750
4880,Santa Izabel do Oeste/PR,4123808
4881,Santa Maria do Suaçuí/MG,3158201
4882,Santo Antônio do Rio Abaixo/MG,3160504
4883,São Bonifácio/SC,4215901
4884,São Jorge do Ivaí/PR,4125308
4885,São José do Goiabal/MG,3163409
4886,São Miguel das Missões/RS,4319158
4887,Taquaraçu de Minas/MG,3168309
4888,Tiros/MG,3168903
4889,Virgolândia/MG,3171907
4890,Volta Grande/MG,3172103
4891,Aiuruoca/MG,3101201
4892,Alagoa/MG,3101300
4893,Angelândia/MG,3102852
4894,Antônio Prado de Minas/MG,3103108
4895,Aracitaba/MG,3103306
4896,Araponga/MG,3103702
4897,Araçaí/MG,3103207
4898,Araújos/MG,3103900
4899,Areado/MG,3104304
4900,Aricanduva/MG,3104452
4901,Baldim/MG,3105004
4902,Bandeira do Sul/MG,3105301
4903,Berizal/MG,3106655
4904,Bertópolis/MG,3106606
4905,Bias Fortes/MG,3106804
4906,Bom Jesus da Penha/MG,3107604
4907,Bonito de Minas/MG,3108255
4908,Botumirim/MG,3108503
4909,Calmon/SC,4203154
4910,Camacho/MG,3110400
4911,Campo do Meio/MG,3111309
4912,Canaã/MG,3111705
4913,Cantagalo/MG,3112059
4914,Capitão Andrade/MG,3112653
4915,Caputira/MG,3112901
4916,Carmésia/MG,3113800
4917,Carvalhos/MG,3114808
4918,Casa Grande/MG,3114907
4919,Catuti/MG,3115474
4920,Chapada Gaúcha/MG,3116159
4921,Chapada do Norte/MG,3116100
4922,Charrua/RS,4305371
4923,Claro dos Poções/MG,3116506
4924,Coluna/MG,3116803
4925,Comendador Gomes/MG,3116902
4926,Conceição da Aparecida/MG,3117108
4927,Conceição de Ipanema/MG,3117405
4928,Conceição do Pará/MG,3117603
4929,Conquista/MG,3118205
4930,Consolação/MG,3118502
4931,Cordislândia/MG,3119005
4932,Coronel Murta/MG,3119500
4933,Cristiano Otoni/MG,3120409
4934,Cristália/MG,3120300
4935,Desterro do Melo/MG,3121506
4936,Divinolândia de Minas/MG,3122207
4937,Divisópolis/MG,3122454
4938,Dom Viçoso/MG,3122801
4939,Dona Euzébia/MG,3122900
4940,Dores do Turvo/MG,3123304
4941,Fama/MG,3125200
4942,Felisburgo/MG,3125606
4943,Felício dos Santos/MG,3125408
4944,Fernandes Tourinho/MG,3125804
4945,Fortuna de Minas/MG,3126406
4946,Franciscópolis/MG,3126752
4947,Fronteira dos Vales/MG,3127057
4948,Funilândia/MG,3127206
4949,Gameleiras/MG,3127339
4950,Glaucilândia/MG,3127354
4951,Gonçalves/MG,3127404
4952,Grupiara/MG,3127909
4953,Guaraciaba/MG,3128204
4954,Guidoval/MG,3128808
4955,Gurinhatã/MG,3129103
4956,Ibertioga/MG,3129400
4957,Ibitiúra de Minas/MG,3129905
4958,Indaiabira/MG,3130655
4959,Iomerê/SC,4207577
4960,Itacambira/MG,3132008
4961,Itambé do Mato Dentro/MG,3132800
4962,Itutinga/MG,3134509
4963,Jacobina do Piauí/PI,2205151
4964,Jacuí/MG,3134806
4965,Jenipapo de Minas/MG,3135456
4966,Jequeri/MG,3135506
4967,José Raydan/MG,3136553
4968,Juvenília/MG,3136959
4969,Lagoa Grande/MG,3137536
4970,Leandro Ferreira/MG,3138302
4971,Leme do Prado/MG,3138351
4972,Liberdade/MG,3138500
4973,Luislândia/MG,3138682
4974,Marilac/MG,3140100
4975,Marmelópolis/MG,3140407
4976,Mata/RS,4312104
4977,Mato Verde/MG,3141009
4978,Matutina/MG,3141207
4979,Mendes Pimentel/MG,3141504
4980,Mesópolis/SP,3529658
4981,Minduri/MG,3141900
4982,Mirandiba/PE,2609303
4983,Miravânia/MG,3142254
4984,Monjolos/MG,3142502
4985,Monte Belo/MG,3143005
4986,Morada Nova de Minas/MG,3143500
4987,Natalândia/MG,3144375
4988,Oliveira Fortes/MG,3145703
4989,Onça de Pitangui/MG,3145802
4990,Ouro Verde de Minas/MG,3146206
4991,Painel/SC,4211892
4992,Paiva/MG,3146602
4993,Palmópolis/MG,3146750
4994,Passabém/MG,3147501
4995,Patis/MG,3147956
4996,Paula Cândido/MG,3148301
4997,Paulistas/MG,3148400
4998,Pavão/MG,3148509
4999,Pedra Bonita/MG,3148756
5000,Pedra do Anta/MG,3148806
5001,Pedralva/MG,3149101
5002,Pedras de Maria da Cruz/MG,3149150
5003,Pedro Teixeira/MG,3149408
5004,Pequeri/MG,3149507
5005,Pequi/MG,3149606
5006,Peçanha/MG,3148608
5007,Piau/MG,3150109
5008,Piedade de Ponte Nova/MG,3150208
5009,Ponto Chique/MG,3152131
5010,Presidente Bernardes/MG,3153103
5011,Prudente de Morais/MG,3153608
5012,Quartel Geral/MG,3153707
5013,Queluzito/MG,3153806
5014,Relvado/RS,4315453
5015,Ressaquinha/MG,3154408
5016,Rio Branco do Ivaí/PR,4122172
5017,Rio Doce/MG,3155009
5018,Rio Preto/MG,3155900
5019,Rio do Prado/MG,3155108
5020,Ritápolis/MG,3156106
5021,Rochedo de Minas/MG,3156205
5022,Roncador/PR,4122503
5023,Santa Bárbara do Monte Verde/MG,3157278
5024,Santa Cruz de Salinas/MG,3157377
5025,Santa Cruz do Escalvado/MG,3157401
5026,Santa Margarida do Sul/RS,4316972
5027,Santa Rita de Caldas/MG,3159209
5028,Santa Rita de Ibitipoca/MG,3159407
5029,Santa Rita de Minas/MG,3159357
5030,Santana do Garambéu/MG,3158706
5031,Santana do Jacaré/MG,3158805
5032,Santana do Riacho/MG,3159001
5033,Santana dos Montes/MG,3159100
5034,Santo Antônio do Grama/MG,3160108
5035,Santo Antônio do Itambé/MG,3160207
5036,Sapucaí-Mirim/MG,3165404
5037,Sericita/MG,3166303
5038,Seritinga/MG,3166402
5039,Serra Azul de Minas/MG,3166501
5040,Setubinha/MG,3165552
5041,Soledade de Minas/MG,3167806
5042,São Francisco de Sales/MG,3161304
5043,São José da Varginha/MG,3163102
5044,São José do Alegre/MG,3163201
5045,São José do Jacuri/MG,3163508
5046,São João da Varjota/PI,2209955
5047,São João do Pacuí/MG,3162658
5048,São Pedro da União/MG,3163904
5049,São Pedro dos Ferros/MG,3164001
5050,São Sebastião da Bela Vista/MG,3164407
5051,São Sebastião do Rio Verde/MG,3164902
5052,São Tomé das Letras/MG,3165206
5053,Tapiraí/MG,3168200
5054,Tarumirim/MG,3168408
5055,Tavares/RS,4321352
5056,Tocos do Moji/MG,3169059
5057,Três Coroas/RS,4321709
5058,Tumiritinga/MG,3169505
5059,Tuparendi/RS,4322301
5060,Turvolândia/MG,3169802
5061,Umburatiba/MG,3170305
5062,União da Serra/RS,4322350
5063,Vargem Bonita/MG,3170602
5064,Veredinha/MG,3171071
5065,Vermelho Novo/MG,3171154
5066,Veríssimo/MG,3171105
5067,Virgínia/MG,3171709
5068,Água Boa/MG,3100609
5069,Antônio Almeida/PI,2200806
5070,Lucianópolis/SP,3527504
5071,Porto Vitória/PR,4120309
5072,Rafael Fernandes/RN,2410504
5073,São Jorge d'Oeste/PR,4125209
5074,Água Nova/RN,2400406
5075,Alto Horizonte/GO,5200555
5076,Celso Ramos/SC,4204152
5077,Coronel Sapucaia/MS,5003157
5078,Cristianópolis/GO,5206305
5079,Dezesseis de Novembro/RS,4306353
5080,Fazenda Nova/GO,5207600
5081,Jurema/PI,2205532
5082,Nova Esperança do Sudoeste/PR,4116950
5083,Palmelo/GO,5215801
5084,São Félix do Piauí/PI,2209609
5085,São Pedro das Missões/RS,4319364
5086,Tapira/PR,4126900
5087,Arapuã/PR,4101655
5088,Cambira/PR,4103800
5089,Campos Verdes/GO,5204953
5090,Itambé/PR,4111100
5091,Ivorá/RS,4310751
5092,Munhoz de Melo/PR,4116307
5093,Nova Tebas/PR,4117271
5094,Oscar Bressane/SP,3534500
5095,Ourizona/PR,4117404
5096,Paquetá/PI,2207553
5097,Princesa/SC,4214151
5098,Riacho de Santana/RN,2410801
5099,Sandovalina/SP,3545506
5100,Santa Cruz dos Milagres/PI,2209153
5101,Santo Expedito do Sul/RS,4317954
5102,São Domingos/PB,2513968
5103,São Jerônimo da Serra/PR,4124707
5104,São Miguel do Fidalgo/PI,2210391
5105,Teresina de Goiás/GO,5221080
5106,Tesouro/MT,5108105
5107,Vila Propício/GO,5222302
5108,Fortaleza dos Valos/RS,4308458
5109,Iporanga/SP,3521200
5110,Nossa Senhora das Graças/PR,4116406
5111,Perobal/PR,4118857
5112,Pinhalão/PR,4119202
5113,Rio Quente/GO,5218789
5114,São Jorge do Patrocínio/PR,4125357
5115,São Pedro do Butiá/RS,4319372
5116,Vitor Meireles/SC,4219358
5117,Barra do Guarita/RS,4301859
5118,Boqueirão do Leão/RS,4302451
5119,Campina das Missões/RS,4303707
5120,Conceição do Canindé/PI,2202802
5121,Figueirão/MS,5003900
5122,Orindiúva/SP,3534203
5123,Santo Antônio do Paraíso/PR,4124301
5124,São João do Polêsine/RS,4318432
5125,São Pedro do Ivaí/PR,4125803
5126,Tamboril do Piauí/PI,2210953
5127,Witmarsum/SC,4219408
5128,Aroeiras do Itaim/PI,2200954
5129,Barão do Triunfo/RS,4301750
5130,Canitar/SP,3510153
5131,Heitoraí/GO,5209606
5132,Nantes/SP,3532157
5133,Nova Laranjeiras/PR,4117057
5134,Ouro Verde/SP,3534807
5135,Riozinho/RS,4315750
5136,Sebastião Leal/PI,2210631
5137,Sobradinho/RS,4320701
5138,Araguainha/MT,5101209
5139,Barra do Jacaré/PR,4102703
5140,Belmonte/SC,4202156
5141,Brejo do Piauí/PI,2201988
5142,Cerro Grande/RS,4305157
5143,Frei Rogério/SC,4205555
5144,Ibiam/SC,4206751
5145,Mambaí/GO,5212709
5146,Nioaque/MS,5005806
5147,Nova Cantu/PR,4116802
5148,Nova Santa Rosa/PR,4117222
5149,Novo Itacolomi/PR,4117297
5150,Pirapó/RS,4314555
5151,Taquaruçu do Sul/RS,4321329
5152,Farol/PR,4107553
5153,Japorã/MS,5004809
5154,Pedro Gomes/MS,5006408
5155,Rubinéia/SP,3544509
5156,Sete Quedas/MS,5007703
5157,Formosa do Sul/SC,4205431
5158,Fênix/PR,4107702
5159,Guarinos/GO,5209457
5160,Honório Serpa/PR,4109658
5161,Itapuca/RS,4310579
5162,Planalto da Serra/MT,5106455
5163,Segredo/RS,4320263
5164,Sulina/PR,4126652
5165,São Braz do Piauí/PI,2209559
5166,Uirapuru/GO,5221577
5167,Uniflor/PR,4128302
5168,Anaurilândia/MS,5000807
5169,Arambaré/RS,4300851
5170,Cachoeira de Goiás/GO,5204201
5171,Dona Francisca/RS,4306700
5172,Mairipotaba/GO,5212600
5173,Muitos Capões/RS,4312617
5174,Pongaí/SP,3540101
5175,Simolândia/GO,5220686
5176,São José dos Ausentes/RS,4318622
5177,Torixoréu/MT,5108204
5178,Vista Alegre/RS,4323507
5179,Xambrê/PR,4128807
5180,Ariranha do Ivaí/PR,4101853
5181,Baliza/GO,5203104
5182,Boa Esperança do Iguaçu/PR,4103024
5183,Boa Ventura de São Roque/PR,4103040
5184,Bom Sucesso do Sul/PR,4103222
5185,Campina do Simão/PR,4103958
5186,Capivari do Sul/RS,4304671
5187,Capão Alto/SC,4203253
5188,Diorama/GO,5207105
5189,Doutor Ulysses/PR,4128633
5190,Erval Seco/RS,4307302
5191,Esperança Nova/PR,4107520
5192,Flor da Serra do Sul/PR,4107850
5193,Godoy Moreira/PR,4108551
5194,Grandes Rios/PR,4108700
5195,Ipiranga do Sul/RS,4310462
5196,Irineópolis/SC,4207908
5197,Laranjal/PR,4113254
5198,Linha Nova/RS,4311643
5199,Mato Rico/PR,4115739
5200,Miraselva/PR,4116000
5201,Nova Santa Bárbara/PR,4117214
5202,Pitangueiras/PR,4119657
5203,Porto Rico/PR,4120200
5204,Rio Bom/PR,4122107
5205,Rosário do Ivaí/PR,4122651
5206,Santa Maria do Oeste/PR,4123857
5207,São Carlos do Ivaí/PR,4124608
5208,São Pedro do Paraná/PR,4125902
5209,Tunas do Paraná/PR,4127882
5210,Ventania/PR,4128534
5211,Campo Belo do Sul/SC,4203402
5212,Dois Irmãos do Buriti/MS,5003488
5213,Guaribas/PI,2204550
5214,Mampituba/RS,4311734
5215,Turuçu/RS,4322327
5216,Antônio João/MS,5000906
5217,Arroio do Tigre/RS,4301206
5218,Campos Borges/RS,4304101
5219,Eliseu Martins/PI,2203602
5220,Jaraguari/MS,5004908
5221,Piacatu/SP,3537701
5222,Santa Rita d'Oeste/SP,3547403
5223,Carlinda/MT,5102793
5224,Glória D'Oeste/MT,5103957
5225,Porto Alegre do Piauí/PI,2208551
5226,Bandeirante/SC,4202081
5227,Bela Vista da Caroba/PR,4102752
5228,Santa Mercedes/SP,3547106
5229,Taquaral de Goiás/GO,5221007
5230,Carlos Gomes/RS,4304853
5231,Formoso/GO,5208103
5232,Moiporá/GO,5213400
5233,Arenópolis/GO,5202353
5234,Bom Sucesso de Itararé/SP,3507159
5235,Cristal/RS,4306056
5236,Jeriquara/SP,3525409
5237,Monte Horebe/PB,2509602
5238,Nova Independência/SP,3533205
5239,Boa Vista do Incra/RS,4302238
5240,Palestina de Goiás/GO,5215652
5241,Pedra Branca/PB,2511004
5242,Poço de José de Moura/PB,2512077
5243,Santo Antônio do Planalto/RS,4317756
5244,São Nicolau/RS,4319208
5245,Vicente Dutra/RS,4323101
5246,Aceguá/RS,4300034
5247,Morro Redondo/RS,4312450
5248,Presidente Nereu/SC,4214102
5249,Silveira Martins/RS,4320651
5250,Dilermando de Aguiar/RS,4306379
5251,Herval/RS,4307104
5252,Macieira/SC,4210050
5253,Boa Vista do Cadeado/RS,4302220
5254,Nova Canaã Paulista/SP,3532843
5255,Sentinela do Sul/RS,4320354
5256,Bom Jesus do Oeste/SC,4202578
5257,Maçambará/RS,4311718
5258,Novo Horizonte/SC,4211652
5259,Barra do Quaraí/RS,4301875
5260,Francisco Macedo/PI,2204154
5261,Herveiras/RS,4309571
5262,Novo Cabrais/RS,4313391
5263,Passa Sete/RS,4314068
5264,Água Limpa/GO,5200209
5265,Bonópolis/GO,5203575
5266,Bozano/RS,4302584
5267,Cerro Negro/SC,4204178
5268,Capão Bonito do Sul/RS,4304622
5269,Almirante Tamandaré do Sul/RS,4300471
5270,Cerro Branco/RS,4305132
5271,Boa Vista do Buricá/RS,4302204
5272,Lagoinha/SP,3526308
5273,Santana da Boa Vista/RS,4317004
5274,Sinimbu/RS,4320677
5275,Vale do Sol/RS,4322533
5276,Davinópolis/GO,5206909
5277,Riacho Frio/PI,2208858
5278,Cruzália/SP,3513306
5279,Salvador das Missões/RS,4316477
5280,Cristalândia do Piauí/PI,2203008
5281,Jari/RS,4311130
5282,Marzagão/GO,5212907
5283,Matos Costa/SC,4210704
5284,Pilar de Goiás/GO,5216908
5285,Senador Salgado Filho/RS,4320321
5286,Ibarama/RS,4309753
5287,Campinaçu/GO,5204656
5288,Damianópolis/GO,5206701
5289,Jacuizinho/RS,4310876
5290,São José do Barreiro/SP,3549607
5291,Toropi/RS,4321493
5292,Trombas/GO,5221452
5293,João Costa/PI,2205359
5294,Pinhal Grande/RS,4314472
5295,Florínea/SP,3516101
5296,Jardim do Mulato/PI,2205250
5297,Augusto Pestana/RS,4301503
5298,Nova Roma/GO,5214903
5299,Alto Alegre/RS,4300554
5300,Ilópolis/RS,4310306
5301,Arco-Íris/SP,3503356
5302,Lagoa dos Três Cantos/RS,4311270
5303,Porto Lucena/RS,4315008
5304,Urupema/SC,4218954
5305,Amaral Ferrador/RS,4300638
5306,Rolador/RS,4315958
5307,Ribeirão Corrente/SP,3543105
5308,Porto Vera Cruz/RS,4315073
5309,Arroio do Padre/RS,4301073
5310,Putinga/RS,4315206
5311,Arraial/PI,2201002
5312,Tupanci do Sul/RS,4322186
5313,Pinhal da Serra/RS,4314464
5314,São Domingos/GO,5219803
5315,Lagoa Bonita do Sul/RS,4311239
5316,Canavieira/PI,2202251
5317,Nova Esperança do Sul/RS,4313037
5318,Sete de Setembro/RS,4320578
5319,Sítio d'Abadia/GO,5220702
5320,Garruchos/RS,4308656
5321,Novo Tiradentes/RS,4313441
5322,Pedras Altas/RS,4314175
5323,Estrela Velha/RS,4307815
5324,Coqueiro Baixo/RS,4305835
