,cities,geocode
4015,Monte Alegre de Goiás/GO,5213509
4016,Muniz Ferreira/BA,2922201
4017,Novo Santo Antônio/MT,5106315
4018,Novo Triunfo/BA,2923050
4019,Otacílio Costa/SC,4211751
4020,Ourolândia/BA,2923357
4021,Papagaios/MG,3146909
4022,Paraguaçu Paulista/SP,3535507
4023,Pariconha/AL,2706422
4024,Paripiranga/BA,2923803
4025,Pedro Alexandre/BA,2924207
4026,Posse/GO,5218300
4027,Poções/BA,2925105
4028,Presidente Castelo Branco/PR,4120408
4029,Rubiataba/GO,5218904
4030,Santa Rita de Cássia/BA,2928406
4031,Santa Terezinha de Goiás/GO,5219704
4032,Santa Vitória do Palmar/RS,4317301
4033,Santana de Pirapama/MG,3158508
4034,Santo Afonso/MT,5107263
4035,São José do Campestre/RN,2412302
4036,São José do Jacuípe/BA,2929370
4037,São João do Oriente/MG,3162609
4038,São Miguel do Araguaia/GO,5220207
4039,Tangará/RN,2414001
4040,Tanhaçu/BA,2931004
4041,Tanquinho/BA,2931103
4042,Terra Roxa/PR,4127403
4043,Três de Maio/RS,4321808
4044,Turvânia/GO,5221502
4045,Uauá/BA,2932002
4046,Venha-Ver/RN,2414753
4047,Vieiras/MG,3171402
4048,Álvares Florence/SP,3501202
4049,Alcobaça/BA,2900801
4050,Altaneira/CE,2300606
4051,Antonina/PR,4101200
4052,Aquidauana/MS,5001102
4053,Arroio Grande/RS,4301305
4054,Barra do Bugres/MT,5101704
4055,Bom Jesus do Galho/MG,3107802
4056,Bonito de Santa Fé/PB,2502409
4057,Brejão/PE,2602407
4058,Buenópolis/MG,3109204
4059,Buritizal/SP,3508207
4060,Candiba/BA,2906600
4061,Candói/PR,4104428
4062,Central/BA,2907608
4063,Coimbra/MG,3116704
4064,Colniza/MT,5103254
4065,Conselheiro Mairinck/PR,4106100
4066,Costa Rica/MS,5003256
4067,Durandé/MG,3123528
4068,Giruá/RS,4309001
4069,Guaraciaba/SC,4206405
4070,Ibipeba/BA,2912400
4071,Jardim Alegre/PR,4112504
4072,Lagoa de São Francisco/PI,2205573
4073,Manfrinópolis/PR,4114351
4074,Mansidão/BA,2920452
4075,Mariluz/PR,4115101
4076,Milagres/BA,2921302
4077,Moeda/MG,3142304
4078,Nova Maringá/MT,5108907
4079,Nova Palmeira/PB,2510303
4080,Olaria/MG,3145406
4081,Passos Maia/SC,4212270
4082,Pedrão/BA,2924108
4083,Pindaí/BA,2924504
4084,Pindobaçu/BA,2924603
4085,Pirajuba/MG,3150703
4086,Planalto/PR,4119806
4087,Reserva do Iguaçu/PR,4121752
4088,Salgado Filho/PR,4122800
4089,Santa Filomena/PE,2612554
4090,Santa Terezinha/SC,4215679
4091,Santana da Vargem/MG,3158300
4092,Santo Antônio do Jacinto/MG,3160306
4093,São Francisco de Paula/RS,4318200
4094,São José da Safira/MG,3163003
4095,São João do Arraial/PI,2209971
4096,São João do Oeste/SC,4216255
4097,São João do Triunfo/PR,4125100
4098,São Pedro da Serra/RS,4319356
4099,São Vicente do Sul/RS,4319802
4100,Água Comprida/MG,3100708
4101,Alto Caparaó/MG,3102050
4102,Antas/BA,2901601
4103,Araputanga/MT,5101258
4104,Cachoeira Alta/GO,5204102
4105,Caranaíba/MG,3113107
4106,Carrancas/MG,3114600
4107,Catanduvas/PR,4105003
4108,Catas Altas da Noruega/MG,3115409
4109,Cunhataí/SC,4204756
4110,Dona Emma/SC,4205100
4111,Entre Rios do Sul/RS,4306957
4112,Equador/RN,2403400
4113,Filadélfia/BA,2910859
4114,Francisco Dantas/RN,2403905
4115,Indianópolis/PR,4110409
4116,Ingazeira/PE,2607109
4117,Ituaçu/BA,2917201
4118,Jardim de Piranhas/RN,2405603
4119,Macaúbas/BA,2919801
4120,Mulungu do Morro/BA,2922052
4121,Pantano Grande/RS,4313953
4122,Paraíso/SP,3535705
4123,Pescador/MG,3150000
4124,Pintópolis/MG,3150570
4125,Pocrane/MG,3151909
4126,Santa Cruz da Vitória/BA,2927804
4127,Serra Grande/PB,2515708
4128,São José do Divino/MG,3163300
4129,São José do Seridó/RN,2412401
4130,Timbaúba dos Batistas/RN,2414308
4131,Urucânia/MG,3170503
4132,Acreúna/GO,5200134
4133,Arapoti/PR,4101606
4134,Araricá/RS,4300877
4135,Bituruna/PR,4102901
4136,Bocaiúva do Sul/PR,4103107
4137,Bossoroca/RS,4302501
4138,Calumbi/PE,2603405
4139,Cavalcante/GO,5205307
4140,Francisco Sá/MG,3126703
4141,Galvão/SC,4205605
4142,Icaraíma/PR,4109906
4143,Jandaia do Sul/PR,4112108
4144,Joaquim Távora/PR,4112801
4145,Madre de Deus de Minas/MG,3139102
4146,Malhada de Pedras/BA,2920304
4147,Nova Era/MG,3144706
4148,Porecatu/PR,4120002
4149,Santa Rosa de Goiás/GO,5219506
4150,Saudades/SC,4217303
4151,Alvinlândia/SP,3501509
4152,Amparo do Serra/MG,3102506
4153,Andaraí/BA,2901304
4154,Aramari/BA,2902203
4155,Aratiba/RS,4300901
4156,Barbosa Ferraz/PR,4102505
4157,Barão/RS,4301651
4158,Candeal/BA,2906402
4159,Castelândia/GO,5205059
4160,Caxingó/PI,2202653
4161,Clevelândia/PR,4105706
4162,Coqueiros do Sul/RS,4305850
4163,Correntina/BA,2909307
4164,Cumari/GO,5206602
4165,Curiúva/PR,4107009
4166,Curral Velho/PB,2505303
4167,David Canabarro/RS,4306304
4168,Embaúba/SP,3514957
4169,Entre Folhas/MG,3123858
4170,Flores de Goiás/GO,5207907
4171,Gabriel Monteiro/SP,3516507
4172,Ibiraiaras/RS,4309902
4173,Inhacorá/RS,4310413
4174,Jandaíra/BA,2917904
4175,Jerumenha/PI,2205300
4176,Juranda/PR,4112959
4177,Laguna Carapã/MS,5005251
4178,Luz/MG,3138807
4179,Maetinga/BA,2919959
4180,Maripá/PR,4115358
4181,Nazarezinho/PB,2510006
4182,Nova América da Colina/PR,4116604
4183,Nova Luzitânia/SP,3533304
4184,Nova Olímpia/PR,4117206
4185,Palmas de Monte Alto/BA,2923407
4186,Paranapuã/SP,3535903
4187,Paranatinga/MT,5106307
4188,Pedra Lavrada/PB,2511103
4189,Pinheiro Machado/RS,4314506
4190,Rafael Godeiro/RN,2410603
4191,Ribeirão do Largo/BA,2926657
4192,Rondinha/RS,4316204
4193,Santa Rita do Novo Destino/GO,5219456
4194,Santo Antônio do Leste/MT,5107792
4195,Senador Modestino Gonçalves/MG,3165909
4196,Serra Dourada/BA,2930303
4197,São Martinho da Serra/RS,4319125
4198,Vespasiano Corrêa/RS,4322855
4199,Vitória das Missões/RS,4323754
4200,Wanderley/BA,2933455
4201,Acauã/PI,2200053
4202,Antônio Carlos/MG,3102902
4203,Antônio Dias/MG,3103009
4204,Aparecida do Taboado/MS,5001003
4205,Barra Longa/MG,3105707
4206,Bernardino Batista/PB,2502052
4207,Bom Jardim da Serra/SC,4202503
4208,Borá/SP,3507209
4209,Cajueiro da Praia/PI,2202083
4210,Canabrava do Norte/MT,5102694
4211,Cantagalo/PR,4104451
4212,Caravelas/BA,2906907
4213,Caraúbas/PB,2504074
4214,Carmo de Minas/MG,3114105
4215,Cezarina/GO,5205455
4216,Chupinguaia/RO,1100924
4217,Corguinho/MS,5003108
4218,Correia Pinto/SC,4204558
4219,Echaporã/SP,3514700
4220,Firmino Alves/BA,2910909
4221,Ijaci/MG,3130408
4222,Ipiranga de Goiás/GO,5210158
4223,Matina/BA,2921054
4224,Modelo/SC,4210902
4225,Monte Alegre dos Campos/RS,4312377
4226,Rio Vermelho/MG,3156007
4227,Santa Cruz do Xingu/MT,5107743
4228,Santa Helena de Minas/MG,3157658
4229,Santo Augusto/RS,4317806
4230,Solidão/PE,2614402
4231,Sussuapara/PI,2210938
4232,São José do Hortêncio/RS,4318481
4233,Sítio do Quinto/BA,2930766
4234,Taquaral/SP,3553658
4235,Tiradentes do Sul/RS,4321477
4236,Turmalina/SP,3555307
4237,Água Branca/AL,2700102
4238,Arapuá/MG,3103801
4239,Arroio Trinta/SC,4201604
4240,Bonito/BA,2904050
4241,Buritis/MG,3109303
4242,Caiuá/SP,3509106
4243,Campo Limpo de Goiás/GO,5204854
4244,Carvalhópolis/MG,3114709
4245,Chiapetta/RS,4305405
4246,Damolândia/GO,5206800
4247,Diamante/PB,2505600
4248,Erval Velho/SC,4205209
4249,Formosa do Rio Preto/BA,2911105
4250,Goiás/GO,5208905
4251,Guatapará/SP,3518859
4252,Ibicuí/BA,2912301
4253,Ibipitanga/BA,2912509
4254,Israelândia/GO,5210307
4255,Itabirinha/MG,3131802
4256,Itatiba do Sul/RS,4310702
4257,Itiquira/MT,5104609
4258,Jandaia/GO,5211701
4259,Joanésia/MG,3136108
4260,João Ramalho/SP,3525607
4261,Jussara/BA,2918506
4262,Montes Claros de Goiás/GO,5213707
4263,Natividade da Serra/SP,3532306
4264,Nova Resende/MG,3145109
4265,Paraíso/SC,4212239
4266,Placas/PA,1505650
4267,Prata/PB,2512200
4268,Protásio Alves/RS,4315172
4269,Pé de Serra/BA,2924058
4270,Saltinho/SC,4215356
4271,Santo André/PB,2513851
4272,São Francisco/SP,3549003
4273,São José do Rio Claro/MT,5107305
4274,São João da Paraúna/GO,5220058
4275,São João da Serra/PI,2209906
4276,São Miguel da Boa Vista/SC,4217154
4277,São Pedro do Sul/RS,4319406
4278,Ubaporanga/MG,3170057
4279,Água Fria de Goiás/GO,5200175
4280,Águas Formosas/MG,3100906
4281,Adelândia/GO,5200159
4282,Alvinópolis/MG,3102308
4283,Antônio Olinto/PR,4101309
4284,Barracão/RS,4301800
4285,Boa Nova/BA,2903706
4286,Bocaina do Sul/SC,4202438
4287,Bom Sucesso/PB,2502300
4288,Boninal/BA,2904001
4289,Brejo dos Santos/PB,2502904
4290,Brotas de Macaúbas/BA,2904506
4291,Buritizeiro/MG,3109402
4292,Caiana/MG,3110103
4293,Cambará do Sul/RS,4303608
4294,Caraí/MG,3113008
4295,Carinhanha/BA,2907103
4296,Chorrochó/BA,2907707
4297,Constantina/RS,4305801
4298,Crixás/GO,5206404
4299,Cruzmaltina/PR,4106852
4300,Diamantino/MT,5103502
4301,Enéas Marques/PR,4107405
4302,Guarani/MG,3128402
4303,Hidrolina/GO,5209804
4304,Ibiaçá/RS,4309803
4305,Iramaia/BA,2914307
4306,Itacurubi/RS,4310553
4307,Jampruca/MG,3135076
4308,Japira/PR,4112306
4309,Jordânia/MG,3136504
4310,João Pinheiro/MG,3136306
4311,Júlio Mesquita/SP,3525805
4312,Lagoinha do Piauí/PI,2205540
4313,Mata Verde/MG,3140555
4314,Monte Alegre do Sul/SP,3531209
4315,Monte Santo de Minas/MG,3143203
4316,Nova Alvorada/RS,4312757
4317,Nova União/MG,3136603
4318,Palmares do Sul/RS,4313656
4319,Pedrinópolis/MG,3149200
4320,Piraí do Sul/PR,4119400
4321,Planalto/BA,2925006
4322,Ponte Preta/RS,4314787
4323,Porto Barreiro/PR,4120150
4324,Queiroz/SP,3541802
4325,Rafard/SP,3542107
4326,Redenção da Serra/SP,3542305
4327,Ribeirão do Sul/SP,3543204
4328,Rio Casca/MG,3154903
4329,Rosário da Limeira/MG,3156452
4330,Santa Amélia/PR,4123105
4331,Santa Carmem/MT,5107248
4332,Santa Inês/PR,4123600
4333,Santa Juliana/MG,3157708
4334,Silveirânia/MG,3167301
4335,São Gabriel/BA,2929255
4336,Tanque Novo/BA,2931053
4337,Tapera/RS,4321006
4338,Tapes/RS,4321105
4339,Teolândia/BA,2931608
4340,Tibagi/PR,4127502
4341,Tremedal/BA,2931806
4342,Uibaí/BA,2932408
4343,Bento de Abreu/SP,3506201
4344,Bom Jesus do Amparo/MG,3107703
4345,Bom Jesus do Sul/PR,4103156
4346,Boqueirão do Piauí/PI,2201945
4347,Califórnia/PR,4103503
4348,Campo Florido/MG,3111408
4349,Caraá/RS,4304713
4350,Colorado do Oeste/RO,1100064
4351,Conceição das Pedras/MG,3117207
4352,Confins/MG,3117876
4353,Coronel Xavier Chaves/MG,3119708
4354,Corumbataí/SP,3512704
4355,Corumbiara/RO,1100072
4356,Ermo/SC,4205191
4357,Flores do Piauí/PI,2203800
4358,Iguatama/MG,3130309
4359,Iraí de Minas/MG,3131604
4360,Iuiu/BA,2917334
4361,Jacutinga/RS,4310900
4362,Jaguarão/RS,4311007
4363,Liberato Salzano/RS,4311601
4364,Luiziânia/SP,3527702
4365,Machacalis/MG,3138906
4366,Malhada/BA,2920205
4367,Monte Formoso/MG,3143153
4368,Mortugaba/BA,2921807
4369,Muquém do São Francisco/BA,2922250
4370,Nova Canaã/BA,2922706
4371,Novo Oriente de Minas/MG,3145356
4372,Ocauçu/SP,3533700
4373,Passo do Sobrado/RS,4314076
4374,Santa Cruz/PB,2513208
4375,Santa Efigênia de Minas/MG,3157500
4376,São Pedro do Suaçuí/MG,3164100
4377,São Roque de Minas/MG,3164308
4378,Teixeirópolis/RO,1101559
4379,Terenos/MS,5008008
4380,União de Minas/MG,3170438
4381,Bambuí/MG,3105103
4382,Barra da Estiva/BA,2902807
4383,Braúna/SP,3507704
4384,Brunópolis/SC,4202875
4385,Caridade do Piauí/PI,2202554
4386,Coração de Jesus/MG,3118809
4387,Coronel Ezequiel/RN,2402808
4388,Dom Joaquim/MG,3122603
4389,Exu/PE,2605301
4390,Guaraciama/MG,3128253
4391,Guiricema/MG,3129004
4392,Itaguajé/PR,4110904
4393,Iturama/MG,3134400
4394,Jatobá do Piauí/PI,2205276
4395,Marinópolis/SP,3529104
4396,Marmeleiro/PR,4115408
4397,Mirassolândia/SP,3530409
4398,Nova Marilândia/MT,5108857
4399,Periquito/MG,3149952
4400,Ponto dos Volantes/MG,3152170
4401,Quatro Pontes/PR,4120853
4402,Quijingue/BA,2925907
4403,Santo Antônio do Sudoeste/PR,4124400
4404,São Francisco de Assis/RS,4318101
4405,São Gonçalo do Pará/MG,3161809
4406,Turmalina/MG,3169703
4407,Vera Cruz do Oeste/PR,4128559
4408,Virmond/PR,4128658
4409,Abre Campo/MG,3100302
4410,Andorinha/BA,2901353
4411,Angical/BA,2901403
4412,Antônio Gonçalves/BA,2901809
4413,Baixa Grande/BA,2902609
4414,Barro Alto/BA,2903235
4415,Bela Vista do Toldo/SC,4202131
4416,Belo Campo/BA,2903508
4417,Botuporã/BA,2904209
4418,Brejolândia/BA,2904407
4419,Brejões/BA,2904308
4420,Caatiba/BA,2904803
4421,Cafarnaum/BA,2905305
4422,Campinápolis/MT,5102603
4423,Canápolis/BA,2906105
4424,Capela Nova/MG,3112208
4425,Catolândia/BA,2907400
4426,Caturama/BA,2907558
4427,Centenário/RS,4305116
4428,Contendas do Sincorá/BA,2908804
4429,Cordeiros/BA,2909000
4430,Coribe/BA,2909109
4431,Cotegipe/BA,2909406
4432,Dom Macedo Costa/BA,2910206
4433,Elísio Medrado/BA,2910305
4434,Estrela do Norte/GO,5207501
4435,Feira da Mata/BA,2910776
4436,Feliz Natal/MT,5103700
4437,Formoso/MG,3126208
4438,Gavião/BA,2911253
4439,Gentio do Ouro/BA,2911303
4440,Guajeru/BA,2911659
4441,Heliópolis/BA,2911857
4442,Ibiassucê/BA,2912004
4443,Ibicoara/BA,2912202
4444,Ibiquera/BA,2912608
4445,Ibititá/BA,2913101
4446,Ichu/BA,2913309
4447,Igaporã/BA,2913408
4448,Ipupiara/BA,2914109
4449,Irajuba/BA,2914208
4450,Iraquara/BA,2914406
4451,Itagimirim/BA,2915304
4452,Itaju do Colônia/BA,2915403
4453,Itambé/BA,2915809
4454,Itiruçu/BA,2916906
4455,Jeremoabo/BA,2918100
4456,Jucuruçu/BA,2918456
4457,Jundiaí do Sul/PR,4112900
4458,Lagoa Real/BA,2918753
4459,Lajedinho/BA,2919009
4460,Lençóis/BA,2919306
4461,Macajuba/BA,2919603
4462,Macururé/BA,2919900
4463,Marcelino Vieira/RN,2407302
4464,Mimoso de Goiás/GO,5213053
4465,Nova Itarana/BA,2922805
4466,Nova Redenção/BA,2922854
4467,Novo Horizonte/BA,2923035
4468,Planaltino/BA,2924900
4469,Rio Azul/PR,4122008
4470,Rio de Contas/BA,2926707
4471,Santa Terezinha do Progresso/SC,4215687
4472,Santana/BA,2928208
4473,Santo Antônio da Barra/GO,5219712
4474,Sebastianópolis do Sul/SP,3551306
4475,Sebastião Laranjeiras/BA,2930006
4476,São Félix do Coribe/BA,2929057
4477,São Miguel das Matas/BA,2929404
4478,Sítio do Mato/BA,2930758
4479,Tabaporã/MT,5107941
4480,Tapiramutá/BA,2931301
4481,Teodoro Sampaio/BA,2931400
4482,Várzea do Poço/BA,2933109
4483,Wagner/BA,2933406
4484,Érico Cardoso/BA,2900504
4485,Angélica/MS,5000856
4486,Arapeí/SP,3503158
4487,Bom Jesus/SC,4202537
4488,Braço do Trombudo/SC,4202859
4489,Cabrália Paulista/SP,3508306
4490,Caracol/MS,5002803
4491,Dois Lajeados/RS,4306452
4492,Iguatemi/MS,5004304
4493,Inaciolândia/GO,5209937
4494,Itaúba/MT,5104559
4495,Lontra/MG,3138658
4496,Medeiros/MG,3141306
4497,Mercês/MG,3141603
4498,Mossâmedes/GO,5213905
4499,Pato Bragado/PR,4118451
4500,Patos do Piauí/PI,2207777
4501,Prata do Piauí/PI,2208601
4502,Romelândia/SC,4215208
4503,Roque Gonzales/RS,4316303
4504,Sabino/SP,3544608
4505,Sagrada Família/RS,4316428
4506,Salinas/MG,3157005
4507,Santa Helena/PR,4123501
4508,Santa Isabel/GO,5219357
4509,Santo Antônio dos Milagres/PI,2209450
4510,Santo Hipólito/MG,3160603
4511,Senhora dos Remédios/MG,3166204
4512,Taiobeiras/MG,3168002
4513,Analândia/SP,3502002
4514,Apiúna/SC,4201257
4515,Barão de Monte Alto/MG,3105509
4516,Brasnorte/MT,5101902
4517,Cafezal do Sul/PR,4103479
4518,Castanheiras/RO,1100908
4519,Cláudia/MT,5103056
4520,Cuparaque/MG,3120839
4521,Curral de Dentro/MG,3120870
4522,Cândido de Abreu/PR,4104402
4523,Cônego Marinho/MG,3117836
4524,Dirce Reis/SP,3513850
4525,Floresta do Piauí/PI,2203859
4526,Galiléia/MG,3127305
4527,Gaúcha do Norte/MT,5103858
4528,Guarda-Mor/MG,3128600
4529,Indianópolis/MG,3130705
4530,Inhaúma/MG,3131000
4531,Ipaussu/SP,3520905
4532,Iporã do Oeste/SC,4207650
4533,Itapirapuã/GO,5211008
4534,Japonvar/MG,3135357
4535,Luisburgo/MG,3138674
4536,Martins Soares/MG,3140530
4537,Monte Alegre do Piauí/PI,2206605
4538,Monte das Gameleiras/RN,2407906
4539,Novo Brasil/GO,5215207
4540,Paes Landim/PI,2207306
4541,Pimenta/MG,3150505
4542,Porto Xavier/RS,4315107
4543,Pouso Alto/MG,3152600
4544,Renascença/PR,4121604
4545,Resende Costa/MG,3154200
4546,Rio Pardo de Minas/MG,3155603
4547,Sardoá/MG,3165503
4548,Serranópolis do Iguaçu/PR,4126355
4549,Sossêgo/PB,2516151
4550,São João Batista do Glória/MG,3162203
4551,Tiradentes/MG,3168804
4552,Ubiratã/PR,4128005
4553,Urucuia/MG,3170529
4554,Vicentinópolis/GO,5222054
4555,Adrianópolis/PR,4100202
4556,Agricolândia/PI,2200103
4557,Alvorada de Minas/MG,3102407
4558,Aparecida d'Oeste/SP,3502606
4559,Aramina/SP,3503000
4560,Atalaia/PR,4102208
4561,Coroaci/MG,3119203
4562,Coronel Pilar/RS,4305934
4563,Cristais Paulista/SP,3513207
4564,Córrego Fundo/MG,3119955
4565,Dom Pedro de Alcântara/RS,4306551
4566,Dores de Guanhães/MG,3123106
4567,Doresópolis/MG,3123403
4568,Inimutaba/MG,3131109
4569,Itaju/SP,3522000
4570,Itanhomi/MG,3133204
4571,Itaverava/MG,3133907
4572,Jóia/RS,4311155
4573,Mariana Pimentel/RS,4311981
4574,Marquinho/PR,4115457
4575,Mauá da Serra/PR,4115754
4576,Novo Horizonte do Sul/MS,5006259
4577,Novo Machado/RS,4313425
4578,Palmeira do Piauí/PI,2207405
4579,Passa Tempo/MG,3147709
4580,Paulicéia/SP,3536406
4581,Paulo Frontin/PR,4118709
4582,Piedade do Rio Grande/MG,3150307
4583,Pinheirinho do Vale/RS,4314498
4584,Presidente Olegário/MG,3153400
4585,Ribeira/SP,3542800
4586,Santa Bárbara do Leste/MG,3157252
4587,Santa Ernestina/SP,3546504
4588,São Miguel do Anta/MG,3163805
4589,São Paulo das Missões/RS,4319307
4590,São Pedro do Iguaçu/PR,4125753
4591,Ubarana/SP,3555356
4592,Arinos/MG,3104502
4593,Colômbia/SP,3512100
4594,Crucilândia/MG,3120607
4595,Figueirópolis D'Oeste/MT,5103809
4596,Guarani das Missões/RS,4309506
4597,Maravilhas/MG,3139706
4598,Mostardas/RS,4312500
4599,Porto dos Gaúchos/MT,5106802
4600,Salto do Lontra/PR,4123006
4601,Senador Firmino/MG,3165701
4602,Serra Nova Dourada/MT,5107883
4603,São Gonçalo do Rio Preto/MG,3125507
4604,São José de Princesa/PB,2514552
4605,Cafelândia/SP,3508801
4606,Corumbataí do Sul/PR,4106555
4607,Engenheiro Beltrão/PR,4107504
4608,General Carneiro/MT,5103908
4609,Glicério/SP,3517109
4610,Nossa Senhora de Nazaré/PI,2206753
4611,Nova Aurora/GO,5214804
4612,Oratórios/MG,3145851
4613,Pinhal/RS,4314456
4614,Santa Maria do Herval/RS,4316956
4615,Simonésia/MG,3167608
4616,São Gonçalo do Abaeté/MG,3161700
4617,São José das Palmeiras/PR,4125456
4618,Teixeira Soares/PR,4127007
4619,Triunfo/PB,2516805
4620,Cassilândia/MS,5002902
4621,Cruz Machado/PR,4106803
4622,Frei Gaspar/MG,3126802
4623,Frei Martinho/PB,2506202
4624,Icém/SP,3519808
4625,Jaíba/MG,3135050
4626,Luminárias/MG,3138708
4627,Piedade de Caratinga/MG,3150158
4628,Santo Inácio do Piauí/PI,2209500
4629,São Domingos das Dores/MG,3160959
4630,Turvo/PR,4127965
4631,Alegrete do Piauí/PI,2200277
4632,Assunção do Piauí/PI,2201051
4633,Buriti Alegre/GO,5203906
4634,Catuípe/RS,4305009
4635,Cerrito/RS,4305124
4636,Conceição da Barra de Minas/MG,3115201
4637,Cristal do Sul/RS,4306072
4638,Ibiracatu/MG,3129657
4639,Ibituruna/MG,3130002
4640,Lunardelli/PR,4113759
4641,Murici dos Portelas/PI,2206696
4642,Nazário/GO,5214408
4643,Nova Brasilândia/MT,5106208
4644,Orizona/GO,5215306
4645,Ouro Verde de Goiás/GO,5215405
4646,Presidente Lucena/RS,4315149
4647,Santa Bárbara do Tugúrio/MG,3157302
4648,São Francisco de Goiás/GO,5219902
4649,São Francisco do Oeste/RN,2411908
4650,São Luiz do Norte/GO,5220157
4651,Triunfo Potiguar/RN,2414456
4652,Alto Piquiri/PR,4100707
4653,Altônia/PR,4100509
4654,Barão de Melgaço/MT,5101605
4655,Camalaú/PB,2503902
4656,Capão do Cipó/RS,4304655
4657,Cotiporã/RS,4305959
4658,Edealina/GO,5207352
4659,Espírito Santo do Turvo/SP,3515194
4660,Estrela do Norte/SP,3515301
4661,Iaciara/GO,5209903
4662,Imaruí/SC,4207205
4663,Inajá/PR,4110300
4664,Inocência/MS,5004403
4665,Iraceminha/SC,4207759
4666,Iraí/RS,4310504
4667,Itaara/RS,4310538
4668,Jaupaci/GO,5212006
4669,Joca Marques/PI,2205458
4670,Juruena/MT,5105176
4671,Lagoão/RS,4311254
4672,Lidianópolis/PR,4113429
4673,Limeira do Oeste/MG,3138625
4674,Lupércio/SP,3527801
4675,Massapê do Piauí/PI,2206050
4676,Nova Crixás/GO,5214838
4677,Nova Pádua/RS,4313086
4678,Nova Roma do Sul/RS,4313359
4679,Pedra Preta/RN,2409605
4680,Ponte Alta do Norte/SC,4213351
4681,Ponte Alta/SC,4213302
4682,Quinze de Novembro/RS,4315354
4683,Rubelita/MG,3156502
4684,Sul Brasil/SC,4217758
4685,São Domingos do Cariri/PB,2513943
4686,São Sebastião da Amoreira/PR,4126009
4687,Turvelândia/GO,5221551
4688,Vera Cruz/SP,3556602
4689,Zabelê/PB,2517407
4690,Alvorada do Norte/GO,5200803
4691,André da Rocha/RS,4300661
4692,Apiacás/MT,5100805
4693,Ataléia/MG,3104700
4694,Bom Sucesso/PR,4103206
4695,Cerro Largo/RS,4305207
4696,Diamante D'Oeste/PR,4107157
4697,Faxinal do Soturno/RS,4308003
4698,Formosa do Oeste/PR,4108205
4699,Forquetinha/RS,4308433
4700,Granjeiro/CE,2304806
4701,Guarani de Goiás/GO,5209408
4702,Guarujá do Sul/SC,4206603
4703,Ibiraci/MG,3129707
4704,Jacinto/MG,3134707
4705,Jesuânia/MG,3135902
4706,Juti/MS,5005152
4707,Lagoa Alegre/PI,2205557
4708,Lamim/MG,3137908
4709,Lebon Régis/SC,4209706
4710,Major Vieira/SC,4210308
4711,Montividiu do Norte/GO,5213772
4712,Mundo Novo/GO,5214051
4713,Nortelândia/MT,5106000
4714,Nova Iguaçu de Goiás/GO,5214879
4715,Novorizonte/MG,3145372
4716,Paulo Bento/RS,4314134
4717,Santa Maria do Salto/MG,3158102
4718,Santa Tereza de Goiás/GO,5219605
4719,São José do Mantimento/MG,3163607
4720,Turiúba/SP,3555208
4721,Vila Boa/GO,5222203
4722,Virgem da Lapa/MG,3171600
4723,Acaiaca/MG,3100401
4724,Aguanil/MG,3100807
4725,Algodão de Jandaíra/PB,2500577
4726,Americano do Brasil/GO,5200852
4727,Bandeirantes/MS,5001508
4728,Cabeceira Grande/MG,3109451
4729,Cerro Azul/PR,4105201
4730,Dois Irmãos das Missões/RS,4306429
4731,Entre Rios de Minas/MG,3123908
4732,Fruta de Leite/MG,3127073
4733,Iaras/SP,3519253
4734,Josenópolis/MG,3136579
4735,José Gonçalves de Minas/MG,3136520
4736,Juramento/MG,3136801
4737,Lindolfo Collor/RS,4311627
4738,Manari/PE,2609154
4739,Manoel Viana/RS,4311759
4740,Nova Canaã do Norte/MT,5106216
4741,Padre Carvalho/MG,3146255
4742,Palma/MG,3146701
4743,Palmitinho/RS,4313805
4744,Panamá/GO,5216007
4745,Perolândia/GO,5216452
4746,Prados/MG,3152709
4747,Prudentópolis/PR,4120606
4748,Pérola d'Oeste/PR,4119004
4749,Rio do Campo/SC,4214508
4750,Rochedo/MS,5007505
4751,Serra dos Aimorés/MG,3166709
4752,São João da Lagoa/MG,3162252
4753,São João da Ponte/MG,3162401
4754,Tanque do Piauí/PI,2210979
4755,Alto Feliz/RS,4300570
4756,Barra Funda/RS,4301958
4757,Barra do Chapéu/SP,3505351
4758,Bom Retiro/SC,4202602
4759,Castanheira/MT,5102850
4760,Cândido Godói/RS,4304309
4761,Espigão Alto do Iguaçu/PR,4107546
4762,Geminiano/PI,2204352
4763,Indiavaí/MT,5104500
4764,Ipê/RS,4310439
4765,João Dias/RN,2405900
4766,Jumirim/SP,3525854
4767,Lajeado do Bugre/RS,4311429
4768,Major Gercino/SC,4210209
4769,Maracaí/SP,3528809
4770,Mira Estrela/SP,3530003
4771,Mombuca/SP,3530904
4772,Monte Castelo/SP,3531605
4773,Nova Módica/MG,3144904
4774,Ouvidor/GO,5215504
4775,Pai Pedro/MG,3146552
4776,Pajeú do Piauí/PI,2207355
4777,Petrolina de Goiás/GO,5216809
4778,Pontalina/GO,5217708
4779,Porteirão/GO,5218052
4780,Porto Estrela/MT,5106851
4781,Rifaina/SP,3543600
4782,Rio das Antas/SC,4214409
4783,Santa Rosa do Piauí/PI,2209377
4784,Santa Terezinha/MT,5107776
4785,Serrinha dos Pintos/RN,2413557
4786,São Gonçalo do Gurguéia/PI,2209757
4787,Unistalda/RS,4322376
4788,Wall Ferraz/PI,2211704
4789,Óleo/SP,3533809
4790,Alto Taquari/MT,5100607
